id,ext_id,start,finish,Q2,Q3,Q4,Q5,Q6 ,col_1,col_2,col_3,col_6,col_8,col_9,col_10,col_12,col_13,col_14,col_15,col_16,col_21,col_22,col_30,col_42,col_425,col_2581,device_type
1871719.00,#NULL!,2024-02-29 16:20:38,2024-02-29 16:20:54,4.00,3.00,2.00,4.00,אין מה לפרט,1.00,4.00,1.00,1220.00,2.00,5.00,2.00,12.00,1.00,1.00,1.00,1.00,2.00,1.00,28.00,3.00,100.00,3.00,2.00
1872028.00,#NULL!,2024-03-01 18:28:15,2024-03-01 18:32:37,2.00,4.00,2.00,1.00, להשוות כל השווים ולהפסיק לחימה ולהגדיר מדינה לשני עמים ,1.00,5.00,1.00,17.00,2.00,2.00,3.00,8.00,1.00,3.00,1.00,1.00,3.00,3.00,40.00,2.00,100.00,3.00,2.00
1872039.00,#NULL!,2024-03-01 08:13:55,2024-03-01 08:15:57,5.00,2.00,2.00,1.00,בעלי ידע והניסיון ,1.00,6.00,4.00,62.00,2.00,4.00,1.00,9.00,1.00,3.00,39.00,42.00,4.00,3.00,47.00,2.00,20.00,2.00,2.00
1872317.00,#NULL!,2024-02-29 20:41:44,2024-02-29 20:43:26,5.00,4.00,2.00,3.00,העיקר לסיים את המלחמה כמה שאפשר ושכל האנשים יחזרו למשפחותיהם ,2.00,5.00,3.00,40.00,3.00,6.00,2.00,7.00,1.00,3.00,1.00,1.00,1.00,2.00,36.00,1.00,26.00,5.00,2.00
1872428.00,#NULL!,2024-02-29 13:08:59,2024-02-29 13:09:57,2.00,3.00,2.00,2.00,רק שיחזרו,1.00,6.00,4.00,65.00,1.00,1.00,1.00,8.00,1.00,1.00,42.00,42.00,1.00,1.00,41.00,1.00,45.00,2.00,1.00
1872479.00,#NULL!,2024-02-29 17:10:40,2024-02-29 17:12:03,2.00,3.00,1.00,1.00,לשבכ ולמוסד יש יותר נסיון,2.00,5.00,0.00,0.00,2.00,2.00,1.00,5.00,16.00,3.00,14.00,14.00,1.00,1.00,38.00,1.00,22.00,0.00,2.00
1872528.00,#NULL!,2024-02-29 14:12:28,2024-02-29 14:12:59,5.00,4.00,1.00,1.00,פירוט,1.00,4.00,1.00,1138.00,2.00,5.00,4.00,8.00,1.00,1.00,1.00,1.00,4.00,4.00,29.00,2.00,16.00,3.00,3.00
1874921.00,#NULL!,2024-03-01 00:59:40,2024-03-01 01:01:12,1.00,1.00,1.00,4.00,לשחרר את החטופים רק בניצחון על האוייב והבסה שלא,1.00,7.00,7.00,82.00,2.00,3.00,1.00,8.00,1.00,2.00,24.00,24.00,2.00,3.00,51.00,2.00,6.00,4.00,2.00
1875019.00,#NULL!,2024-02-29 17:40:03,2024-02-29 17:41:19,2.00,2.00,1.00,1.00,אין,2.00,7.00,4.00,64.00,1.00,3.00,1.00,8.00,1.00,1.00,24.00,24.00,1.00,1.00,58.00,2.00,1.00,2.00,2.00
1875271.00,#NULL!,2024-03-01 21:41:48,2024-03-01 21:44:28,2.00,2.00,1.00,2.00,יש לשחרר את כל החטופים ולא רק חלק. כבר 5 חודשים שהם נמצאים שם. אם משחררים אז את כולם!!!!!!!! ואם את כולם אז שישחררו מי שיבקשו.,2.00,6.00,2.00,33.00,1.00,2.00,0.00,11.00,1.00,3.00,1.00,1.00,1.00,1.00,42.00,2.00,29.00,3.00,2.00
1875295.00,#NULL!,2024-02-29 13:52:07,2024-02-29 13:53:42,3.00,2.00,1.00,1.00,אין,1.00,7.00,3.00,52.00,2.00,3.00,1.00,8.00,1.00,1.00,36.00,14.00,4.00,3.00,58.00,1.00,25.00,2.00,2.00
1875382.00,#NULL!,2024-02-29 16:58:13,2024-02-29 17:01:53,2.00,3.00,1.00,2.00,נושא מסובך מורכב ורגישנדרשת ראייה וגישה שמשלבת היטב בין הרצון לשחרר השבויים לבין הקפדה יתרה על ביטחון ישראל ושמירת אפקט הארתעה כלפי חמאס והמדינות הצופות בהתנהלות של המדינה בנושא זה,2.00,7.00,3.00,46.00,1.00,6.00,1.00,8.00,1.00,1.00,31.00,31.00,3.00,4.00,59.00,2.00,24.00,2.00,3.00
1875523.00,#NULL!,2024-02-29 17:13:34,2024-02-29 17:14:33,5.00,3.00,1.00,1.00,להחזיר את השבויים עכשיו,2.00,7.00,1.00,334.00,4.00,6.00,1.00,9.00,1.00,1.00,12.00,12.00,3.00,4.00,57.00,1.00,100.00,3.00,2.00
1875531.00,#NULL!,2024-02-29 18:57:31,2024-02-29 18:58:21,2.00,1.00,2.00,1.00,איןצפירוט,2.00,6.00,5.00,69.00,2.00,4.00,1.00,8.00,1.00,6.00,23.00,33.00,2.00,2.00,42.00,4.00,42.00,1.00,2.00
1875541.00,#NULL!,2024-02-29 13:37:01,2024-02-29 13:38:04,2.00,2.00,1.00,5.00,אין לי מה לפרט,2.00,5.00,7.00,66.00,3.00,2.00,1.00,8.00,1.00,3.00,13.00,1.00,1.00,1.00,33.00,2.00,100.00,4.00,2.00
1875613.00,#NULL!,2024-03-01 10:03:33,2024-03-01 10:05:56,2.00,1.00,1.00,5.00,אני כאזרחית דואגת לעתיד חושבת שצריך לחשוב גם על העתיד של עם ישראל בהחלטות האלה אני לא רואה ביטחון במצב כזה שעוד מחבלים ישתחררו והיה לנו שוב ה7 באוקטובר. שנדע ימים טובים יותר,2.00,6.00,7.00,77.00,3.00,2.00,1.00,11.00,1.00,1.00,31.00,31.00,2.00,1.00,49.00,1.00,29.00,4.00,2.00
1875631.00,#NULL!,2024-02-29 15:33:52,2024-02-29 20:56:21,2.00,3.00,2.00,2.00,ככול שיש יותר מקבלי החלטות תהיה בעיה להגיע להסכמה. ההחלטה של הקבינט המצוצמם צריכה להיות תוך התחשבות בגורמי הבטחון אך ההחלטה של הקבינט בלבד (לדעתי). צריך ללחוץ על הצד השני להגיע לעיסקה טובה יותר ואפשר ללחוץ. ,1.00,6.00,7.00,1050.00,1.00,5.00,1.00,8.00,1.00,1.00,21.00,21.00,3.00,3.00,41.00,2.00,22.00,4.00,2.00
1875699.00,#NULL!,2024-02-29 17:09:14,2024-02-29 17:10:49,3.00,4.00,2.00,1.00,לפעול בנחישות וברגישות,2.00,7.00,1.00,15.00,2.00,6.00,1.00,6.00,1.00,1.00,31.00,31.00,4.00,4.00,64.00,2.00,19.00,3.00,2.00
1875764.00,#NULL!,2024-02-29 19:26:28,2024-02-29 19:28:24,2.00,2.00,1.00,2.00,ההחלטות יתקבלו עי הקבינט בלבד.בכל מה שקשור למלחמה. יש שם אנשים מספיק מנוסים ובדיוק מי שצריך בשביל ההחלטות האלו כגון גדי אייזנקוט ובני גנץ,2.00,5.00,4.00,1026.00,2.00,4.00,1.00,8.00,1.00,2.00,1.00,1.00,1.00,1.00,40.00,1.00,6.00,2.00,2.00
1875781.00,#NULL!,2024-02-29 14:44:18,2024-02-29 14:44:54,1.00,2.00,1.00,1.00,ג,2.00,7.00,1.00,836.00,2.00,4.00,1.00,8.00,1.00,1.00,1.00,1.00,4.00,0.00,56.00,1.00,1.00,3.00,1.00
1875991.00,#NULL!,2024-02-29 13:48:31,2024-02-29 13:49:31,1.00,1.00,3.00,5.00,יש לי בעיות משפחתיות,2.00,7.00,1.00,1187.00,2.00,5.00,2.00,6.00,1.00,1.00,1.00,1.00,1.00,1.00,69.00,2.00,19.00,3.00,2.00
1875998.00,#NULL!,2024-02-29 13:56:30,2024-02-29 13:57:42,1.00,1.00,1.00,1.00,י,2.00,4.00,3.00,46.00,2.00,1.00,1.00,11.00,10.00,1.00,10.00,10.00,6.00,6.00,22.00,1.00,8.00,2.00,3.00
1876065.00,#NULL!,2024-02-29 14:34:14,2024-02-29 14:35:43,5.00,1.00,1.00,5.00,רק העם מחליט! כי השבויים הם אנשים כמונו; לכן העם יחליט,2.00,7.00,2.00,33.00,3.00,4.00,1.00,8.00,1.00,1.00,31.00,31.00,2.00,3.00,55.00,1.00,45.00,3.00,2.00
1876112.00,#NULL!,2024-02-29 14:35:04,2024-02-29 14:36:56,5.00,2.00,1.00,1.00,.,2.00,7.00,6.00,72.00,3.00,4.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,59.00,2.00,8.00,1.00,1.00
1876196.00,#NULL!,2024-02-29 14:10:48,2024-02-29 15:26:00,2.00,2.00,2.00,1.00,הסכם שיועיל קודם כל לשבויים ולמדינת ישראל,1.00,5.00,3.00,46.00,2.00,5.00,1.00,8.00,1.00,3.00,1.00,1.00,2.00,2.00,33.00,2.00,31.00,2.00,2.00
1876339.00,#NULL!,2024-02-29 14:33:22,2024-02-29 14:36:58,2.00,2.00,2.00,2.00,שחרור החטופים הינו נושא בחשיבות עליונה אך הוא חלק בלתי נשפרד מהלחימה לקיום מדינת ישראל; לכן יש להתייחס למתווה ולהחלטה בהתייחס להשפעה שתגרם לעמדת ישראל כלפי חיסול החמאס ושחרור עזה משלטון החמאס,2.00,7.00,3.00,48.00,3.00,4.00,1.00,9.00,1.00,1.00,24.00,34.00,4.00,4.00,62.00,1.00,19.00,5.00,1.00
1876364.00,#NULL!,2024-02-29 14:38:46,2024-02-29 14:39:48,5.00,4.00,1.00,5.00,שישוחררו כל החטופים,2.00,7.00,3.00,48.00,2.00,4.00,1.00,8.00,6.00,1.00,6.00,6.00,3.00,1.00,58.00,2.00,1.00,5.00,3.00
1876489.00,#NULL!,2024-02-29 13:54:37,2024-02-29 13:55:52,5.00,5.00,1.00,5.00,שחרור כל השבויים זה ערך עליון,2.00,7.00,4.00,64.00,3.00,4.00,1.00,6.00,1.00,1.00,1.00,36.00,6.00,4.00,69.00,1.00,45.00,2.00,2.00
1876524.00,#NULL!,2024-02-29 13:56:51,2024-02-29 13:57:32,2.00,2.00,1.00,1.00,.,2.00,7.00,3.00,46.00,3.00,4.00,1.00,6.00,1.00,1.00,1.00,1.00,2.00,2.00,68.00,1.00,100.00,2.00,1.00
1876535.00,#NULL!,2024-02-29 12:50:27,2024-02-29 12:54:47,5.00,3.00,2.00,2.00,אין סיכוי לנצחון מוחלט ולא משנה כמה זמן נילחם.  לחטופים ולמשפחות לעומת זאת יש תאריכי תפוגה. כל יום בשבי זה נזק בלתי הפיך לכולם,1.00,7.00,2.00,33.00,3.00,6.00,1.00,9.00,1.00,1.00,41.00,18.00,2.00,4.00,77.00,1.00,8.00,3.00,2.00
1876698.00,#NULL!,2024-02-29 14:28:06,2024-02-29 14:28:38,1.00,5.00,2.00,5.00,אין מה לפרט,1.00,4.00,3.00,41.00,1.00,5.00,2.00,8.00,1.00,0.00,1.00,1.00,5.00,4.00,29.00,1.00,12.00,5.00,2.00
1876725.00,#NULL!,2024-02-29 20:34:20,2024-02-29 20:35:13,2.00,2.00,2.00,3.00,.,1.00,4.00,2.00,33.00,2.00,4.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,26.00,4.00,100.00,3.00,2.00
1876845.00,#NULL!,2024-02-29 18:16:03,2024-02-29 19:04:23,2.00,4.00,3.00,4.00,בכנסת יש אופציה ליותר דעות שמשקפות את האזרחים,2.00,4.00,2.00,1140.00,2.00,3.00,2.00,11.00,1.00,1.00,1.00,1.00,2.00,2.00,25.00,3.00,100.00,3.00,3.00
1876888.00,#NULL!,2024-03-01 14:49:47,2024-03-01 14:54:29,5.00,4.00,2.00,1.00,Could trust their decision. ,2.00,4.00,2.00,33.00,1.00,6.00,3.00,11.00,1.00,1.00,1.00,1.00,6.00,1.00,27.00,2.00,12.00,3.00,2.00
1876922.00,#NULL!,2024-02-29 14:30:07,2024-02-29 14:31:34,3.00,3.00,1.00,1.00,אין צורך בדיעות של אנשים לא מקצועיים בנושא,1.00,7.00,3.00,44.00,2.00,4.00,1.00,7.00,1.00,1.00,1.00,1.00,4.00,4.00,59.00,1.00,17.00,5.00,1.00
1876959.00,#NULL!,2024-02-29 19:45:48,2024-02-29 19:52:24,1.00,3.00,2.00,1.00,צריך לשחרר את החטופים עם מינמנום שחרור של אסירים בטחוניים,2.00,6.00,3.00,48.00,3.00,3.00,1.00,11.00,1.00,1.00,1.00,10.00,3.00,3.00,50.00,4.00,29.00,5.00,2.00
1877046.00,#NULL!,2024-02-29 13:15:40,2024-02-29 13:16:58,1.00,5.00,3.00,2.00,אין לע מה להוסיף,1.00,7.00,2.00,33.00,2.00,6.00,3.00,6.00,1.00,2.00,1.00,1.00,4.00,4.00,51.00,1.00,100.00,3.00,3.00
1877048.00,#NULL!,2024-02-29 21:02:49,2024-02-29 21:04:24,5.00,5.00,1.00,1.00,לעשות כל מה שאפשר עמ להחזיר את החטופים ,1.00,4.00,5.00,69.00,1.00,4.00,1.00,2.00,1.00,1.00,34.00,1.00,5.00,2.00,21.00,4.00,100.00,1.00,2.00
1877058.00,#NULL!,2024-02-29 15:45:49,2024-02-29 15:46:59,2.00,2.00,1.00,2.00,יש לשקלל את ההשלכות לעתיד של כל החלטה בהתאם לתורת המשחקים,2.00,7.00,5.00,69.00,2.00,6.00,1.00,8.00,1.00,2.00,28.00,28.00,5.00,6.00,57.00,3.00,14.00,1.00,2.00
1877062.00,#NULL!,2024-02-29 16:04:33,2024-02-29 16:06:59,3.00,2.00,2.00,2.00,אני חושב שצריך לעשות עסקה אבל להמשיך לחסל את החמאס ולכבוש את הרצועה,1.00,5.00,3.00,53.00,1.00,5.00,1.00,9.00,1.00,1.00,1.00,1.00,2.00,1.00,38.00,2.00,100.00,4.00,2.00
1879102.00,#NULL!,2024-02-29 18:40:59,2024-02-29 18:44:19,2.00,3.00,2.00,2.00,הקבינט המצומצם תפקידו במלחמה רב ביותר ; והם אחראים על מה שמשתמע בעיניין המלחמה והחטופים לשם כך התכנסו; והם מקצוענים,2.00,7.00,2.00,37.00,3.00,3.00,1.00,6.00,1.00,1.00,1.00,1.00,3.00,3.00,64.00,2.00,1.00,3.00,2.00
1879112.00,#NULL!,2024-02-29 13:27:39,2024-02-29 13:29:24,5.00,5.00,3.00,1.00,לא משנה מה התנאים העיקר שיפסיקו את המלחמה מכל הכיוונים,2.00,4.00,7.00,0.00,2.00,6.00,2.00,8.00,1.00,4.00,1.00,1.00,3.00,2.00,27.00,2.00,12.00,0.00,3.00
1879118.00,#NULL!,2024-02-29 13:31:17,2024-02-29 13:32:40,5.00,5.00,2.00,5.00,לא,2.00,6.00,7.00,1051.00,2.00,6.00,2.00,8.00,1.00,4.00,1.00,1.00,3.00,3.00,48.00,2.00,19.00,4.00,3.00
1880476.00,#NULL!,2024-02-29 16:17:09,2024-02-29 16:18:46,3.00,2.00,2.00,4.00,הכנסת זה גוף הכי גדול מכל השאר. לא כולל משאל עם שזה כבר מורכב מידי,1.00,4.00,5.00,68.00,2.00,5.00,1.00,8.00,1.00,3.00,1.00,1.00,2.00,2.00,27.00,4.00,24.00,1.00,3.00
1880678.00,#NULL!,2024-02-29 20:35:39,2024-02-29 20:37:55,1.00,1.00,1.00,5.00,צריכים להיכנס בערבים (מחבלים) באימא שלהם ולהוציא מהם את החטופים בכוח ושהם יתחננו שנקח מהם את החטופים ואז לצמצם אותם בגבול רפיח או כמו שהם רוצים לראות אותנו בים,1.00,5.00,6.00,1094.00,2.00,3.00,1.00,8.00,1.00,5.00,1.00,1.00,1.00,1.00,34.00,4.00,22.00,5.00,2.00
1880788.00,#NULL!,2024-02-29 15:12:11,2024-02-29 15:13:09,1.00,1.00,1.00,2.00,תודה,1.00,5.00,2.00,35.00,2.00,4.00,1.00,8.00,1.00,11.00,1.00,0.00,2.00,0.00,39.00,2.00,100.00,3.00,2.00
1880798.00,#NULL!,2024-02-29 17:19:42,2024-02-29 17:21:19,5.00,2.00,2.00,1.00,"אני סומכת כיום יותר על השב""כ ועל המוסד מאשר על חברי הממשלה; ובייחוד על זה שעומד בראשה. ",2.00,7.00,3.00,1085.00,2.00,5.00,1.00,6.00,0.00,1.00,0.00,0.00,5.00,0.00,60.00,1.00,0.00,2.00,1.00
1880835.00,#NULL!,2024-02-29 20:45:55,2024-02-29 20:47:29,3.00,3.00,2.00,1.00,אין מה להוסיף,1.00,6.00,2.00,38.00,1.00,4.00,1.00,8.00,0.00,1.00,0.00,0.00,1.00,1.00,41.00,1.00,100.00,3.00,1.00
1880837.00,#NULL!,2024-03-01 07:57:24,2024-03-01 07:59:18,5.00,5.00,1.00,1.00,שחרור חטופים בכל מחיר ..עכשו..,2.00,7.00,2.00,1044.00,3.00,4.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,69.00,1.00,45.00,3.00,2.00
1880856.00,#NULL!,2024-02-29 15:00:09,2024-02-29 15:01:02,2.00,2.00,1.00,1.00,אין,2.00,7.00,3.00,54.00,2.00,4.00,1.00,8.00,1.00,1.00,14.00,1.00,4.00,4.00,67.00,1.00,100.00,2.00,3.00
1880944.00,#NULL!,2024-02-29 14:51:53,2024-02-29 14:53:41,5.00,5.00,1.00,1.00,עכשיו ,1.00,7.00,2.00,29.00,3.00,4.00,1.00,7.00,1.00,1.00,1.00,1.00,3.00,3.00,63.00,1.00,19.00,3.00,3.00
1880984.00,#NULL!,2024-02-29 13:40:01,2024-02-29 13:41:41,2.00,3.00,1.00,1.00,יש אנשים שיותר מבינים ממני ואיך הדברים ישפיעו,2.00,7.00,3.00,1069.00,2.00,3.00,1.00,8.00,1.00,1.00,1.00,1.00,4.00,4.00,55.00,1.00,100.00,2.00,2.00
1880987.00,#NULL!,2024-02-29 14:35:38,2024-02-29 14:40:20,2.00,1.00,1.00,2.00,נכון שיש חטופים; לבי עם המשפחןת ואני לא יכול לשים את עצמי במקומן אבל טובת 10 מליון התושבים של מדינת ישראל עולים על טובתם של 134 חטופים שנשארו(חלקם מתים). שחרור אסירים היום! יביא לנרצחים רבים יותר מ 134 בעתיד.הקבינט המצומצם הוא האנשים שנושאים באחריות לדברים הטובים שקורים המדינה אבל גם לדברים הקשים שצריך להחליט והם אחראים לכך שטובת המדינה תהיה ראשונה.שוב עם כל הכאב שבדבר; טובת המדינה עולה על החזרת 134 החטופים שנשארו (אני אישית הייתי גם נגד העסקאות הקודמות),1.00,4.00,1.00,893.00,1.00,5.00,1.00,11.00,1.00,1.00,47.00,1.00,5.00,5.00,26.00,1.00,16.00,3.00,2.00
1881029.00,#NULL!,2024-02-29 16:23:13,2024-02-29 16:26:32,2.00,3.00,2.00,5.00,שלום רבהחזרת שבויים היא משימה ראשונה במעלה וחשובה מאוד. יש להציל את החטופים ללא דיחוי.לדעתי משא ומתן יעיל ונכון יוביל לקבלת כל החטופים במינמום מחיר שנצטרך לשלם.,2.00,7.00,5.00,69.00,2.00,6.00,1.00,8.00,1.00,1.00,1.00,0.00,6.00,6.00,59.00,3.00,28.00,1.00,1.00
1881145.00,#NULL!,2024-02-29 13:44:14,2024-02-29 13:46:41,1.00,5.00,1.00,5.00,‏שחררו את החטופים,1.00,4.00,7.00,1051.00,2.00,5.00,2.00,2.00,1.00,1.00,1.00,1.00,5.00,1.00,27.00,3.00,100.00,4.00,3.00
1881148.00,#NULL!,2024-02-29 14:32:39,2024-02-29 14:34:21,3.00,3.00,1.00,1.00,לפי מה שיוחלט בפורום ממש מצומצםבלי השפעות מבחוץ,1.00,5.00,2.00,29.00,2.00,4.00,1.00,8.00,1.00,3.00,1.00,1.00,2.00,3.00,38.00,2.00,24.00,3.00,2.00
1881151.00,#NULL!,2024-02-29 20:31:02,2024-02-29 20:32:07,3.00,2.00,1.00,2.00,הצבעה בקבינט המלחמה וקבלת המלצות מגורי הבטחון השונים,1.00,6.00,4.00,64.00,1.00,3.00,1.00,9.00,1.00,1.00,1.00,1.00,3.00,3.00,41.00,1.00,7.00,2.00,2.00
1881157.00,#NULL!,2024-03-01 08:21:57,2024-03-01 08:22:37,1.00,1.00,1.00,5.00,העם צריך לבחור מה לעשות,1.00,4.00,3.00,52.00,1.00,4.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,24.00,1.00,6.00,2.00,2.00
1881158.00,#NULL!,2024-02-29 15:13:38,2024-02-29 15:14:56,2.00,3.00,2.00,4.00,העסקה צריכה להיות ראלית עם צמצום פגיעה בביטחון ישראל,1.00,5.00,4.00,0.00,1.00,5.00,1.00,8.00,1.00,1.00,14.00,14.00,2.00,4.00,31.00,1.00,24.00,0.00,3.00
1881204.00,#NULL!,2024-02-29 17:26:08,2024-02-29 17:27:37,5.00,3.00,1.00,1.00,אין לי ,1.00,7.00,3.00,44.00,2.00,6.00,1.00,8.00,1.00,1.00,1.00,0.00,3.00,0.00,58.00,1.00,100.00,5.00,2.00
1881239.00,#NULL!,2024-03-01 08:24:07,2024-03-01 08:24:48,2.00,3.00,1.00,1.00,אין,1.00,4.00,1.00,15.00,1.00,3.00,1.00,2.00,1.00,0.00,14.00,14.00,3.00,1.00,24.00,1.00,100.00,3.00,1.00
1881241.00,#NULL!,2024-02-29 15:35:14,2024-02-29 15:37:47,5.00,4.00,1.00,5.00,החלטתה של העם ,2.00,7.00,7.00,66.00,2.00,5.00,1.00,10.00,1.00,4.00,21.00,21.00,3.00,4.00,60.00,2.00,4.00,4.00,2.00
1881284.00,#NULL!,2024-03-01 18:17:47,2024-03-01 18:19:04,5.00,3.00,1.00,2.00,חייבים לסיים,2.00,6.00,3.00,1068.00,2.00,1.00,1.00,8.00,1.00,5.00,1.00,1.00,4.00,4.00,47.00,2.00,1.00,4.00,2.00
1881285.00,#NULL!,2024-03-01 08:42:03,2024-03-01 08:43:58,2.00,2.00,1.00,3.00,אין לי מה להוסיף,1.00,4.00,2.00,0.00,2.00,4.00,1.00,9.00,16.00,1.00,16.00,16.00,3.00,4.00,27.00,1.00,10.00,0.00,2.00
1881366.00,#NULL!,2024-02-29 13:52:03,2024-02-29 13:53:45,5.00,2.00,1.00,1.00,איני יודעת לפרט בנושא,1.00,6.00,1.00,11.00,1.00,5.00,1.00,8.00,1.00,1.00,31.00,1.00,3.00,3.00,42.00,2.00,19.00,3.00,1.00
1881435.00,#NULL!,2024-02-29 13:16:53,2024-02-29 13:19:08,5.00,4.00,2.00,5.00,אין,1.00,7.00,7.00,70.00,1.00,2.00,1.00,11.00,1.00,1.00,18.00,23.00,1.00,1.00,63.00,1.00,100.00,4.00,3.00
1881472.00,#NULL!,2024-02-29 20:38:59,2024-02-29 20:40:03,3.00,2.00,2.00,2.00,אין,1.00,5.00,4.00,64.00,2.00,5.00,1.00,8.00,1.00,1.00,1.00,1.00,2.00,4.00,31.00,2.00,1.00,2.00,3.00
1881494.00,#NULL!,2024-03-01 09:10:29,2024-03-01 09:11:00,2.00,2.00,1.00,1.00,לסמוך על גורמי מקצוע וביטחון,1.00,4.00,4.00,62.00,2.00,3.00,1.00,3.00,1.00,1.00,1.00,1.00,4.00,4.00,24.00,1.00,18.00,2.00,3.00
1881632.00,#NULL!,2024-02-29 13:11:52,2024-02-29 13:13:15,2.00,4.00,2.00,1.00,אין לי דעה נוספת ,1.00,4.00,7.00,81.00,1.00,3.00,2.00,11.00,1.00,1.00,1.00,1.00,4.00,4.00,25.00,3.00,100.00,4.00,2.00
1881640.00,#NULL!,2024-02-29 13:55:03,2024-02-29 13:57:44,2.00,3.00,1.00,5.00,חושבת שלהחזיר אותם זה דבר חשוב מאוד כולם יודעים את זה.לא לתת לחיות האלו להחלית. ולא לחכות יותר אין לחטופים זמן יותר,2.00,7.00,7.00,80.00,3.00,3.00,1.00,8.00,9.00,1.00,9.00,9.00,1.00,1.00,62.00,2.00,44.00,4.00,2.00
1882401.00,#NULL!,2024-02-29 17:16:19,2024-02-29 17:17:46,1.00,1.00,2.00,2.00,"צריך להסתמך על חו""ד",2.00,7.00,3.00,42.00,2.00,3.00,1.00,6.00,1.00,2.00,40.00,40.00,3.00,3.00,57.00,3.00,100.00,4.00,1.00
1882417.00,#NULL!,2024-02-29 14:47:31,2024-02-29 14:48:42,2.00,2.00,2.00,3.00,שהיה החלטה גורפת,1.00,6.00,4.00,62.00,2.00,4.00,1.00,8.00,0.00,0.00,31.00,31.00,5.00,4.00,48.00,2.00,39.00,2.00,1.00
1882442.00,#NULL!,2024-02-29 12:46:18,2024-02-29 12:50:52,1.00,1.00,1.00,5.00,אני  חושב שצריך לקבל החלטה חד משמעית והיא כל החטופים ביחד ורק כנגד קבלת כולם אפשר לשחרר את ומצידי כל המחבלים שאחרת מה יעלה בגורל אלו שישארו בשבי ?  יינמקו שם ?,2.00,7.00,1.00,17.00,2.00,3.00,1.00,7.00,1.00,1.00,23.00,23.00,4.00,4.00,66.00,1.00,39.00,3.00,2.00
1882518.00,#NULL!,2024-02-29 14:52:33,2024-02-29 14:53:15,3.00,3.00,2.00,1.00,.,1.00,4.00,3.00,1060.00,1.00,5.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,23.00,1.00,100.00,5.00,3.00
1882540.00,#NULL!,2024-02-29 15:37:04,2024-02-29 15:37:49,5.00,1.00,1.00,5.00,העם צריך לקבוע,1.00,6.00,5.00,69.00,2.00,5.00,1.00,8.00,1.00,3.00,1.00,1.00,3.00,3.00,46.00,3.00,100.00,1.00,2.00
1882595.00,#NULL!,2024-02-29 13:15:30,2024-02-29 13:16:59,2.00,4.00,1.00,1.00,אני מאוד מקווה שישתחררו החטופים,2.00,7.00,4.00,65.00,2.00,5.00,1.00,6.00,1.00,1.00,42.00,42.00,2.00,3.00,69.00,2.00,24.00,2.00,2.00
1882834.00,#NULL!,2024-02-29 14:56:33,2024-02-29 15:04:25,1.00,3.00,1.00,2.00,החזרת השבויים על ידי לחץ צבאי על חמאס,1.00,5.00,5.00,69.00,2.00,5.00,1.00,8.00,1.00,5.00,3.00,10.00,2.00,3.00,39.00,3.00,10.00,1.00,3.00
1882846.00,#NULL!,2024-02-29 17:20:13,2024-02-29 17:21:37,3.00,3.00,1.00,4.00,לעשות הצבעה בכנסת,2.00,7.00,2.00,35.00,2.00,3.00,1.00,6.00,1.00,1.00,41.00,1.00,1.00,2.00,77.00,1.00,100.00,3.00,2.00
1882865.00,#NULL!,2024-02-29 14:32:55,2024-02-29 14:34:01,5.00,5.00,1.00,2.00,ללא השבת החטופים אין למדינה זכות קיום,1.00,4.00,4.00,65.00,1.00,5.00,1.00,9.00,1.00,1.00,1.00,1.00,5.00,5.00,26.00,1.00,38.00,2.00,3.00
1882889.00,#NULL!,2024-02-29 14:01:57,2024-02-29 14:07:30,2.00,1.00,1.00,4.00,לא בכל מחיר ,1.00,5.00,2.00,1029.00,2.00,4.00,1.00,8.00,1.00,3.00,1.00,1.00,4.00,4.00,38.00,2.00,17.00,3.00,1.00
1882951.00,#NULL!,2024-03-01 02:50:36,2024-03-01 02:53:01,5.00,5.00,2.00,3.00,אין לח,2.00,4.00,7.00,77.00,2.00,4.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,26.00,2.00,18.00,4.00,3.00
1882965.00,#NULL!,2024-02-29 18:28:05,2024-02-29 18:30:07,2.00,2.00,2.00,2.00,לא בכל מחיר. ,2.00,5.00,5.00,68.00,2.00,6.00,1.00,8.00,1.00,6.00,1.00,24.00,1.00,4.00,37.00,3.00,26.00,1.00,2.00
1882989.00,#NULL!,2024-02-29 13:50:22,2024-02-29 13:51:27,1.00,1.00,1.00,2.00,צריך להחזיר את החטופים בפעילות צבאית וחא בעסקה,1.00,5.00,1.00,32.00,2.00,5.00,1.00,8.00,1.00,5.00,1.00,1.00,3.00,6.00,37.00,2.00,18.00,3.00,2.00
1883093.00,#NULL!,2024-02-29 12:32:08,2024-02-29 12:34:50,2.00,2.00,2.00,1.00,סימנתי ככה כי חשוב שמדינת ישראל לא תצא פראייר לאוייב.,1.00,6.00,2.00,35.00,1.00,4.00,1.00,11.00,1.00,1.00,1.00,6.00,1.00,1.00,48.00,1.00,14.00,3.00,1.00
